二手机,新机到手一看,机身上有并没购的贴膜,膜上N多汽泡,居然买了二手货!郁闷!关键收机的是老爸,不懂网上购物,我知道时已没法联系客服了。-	0
这牌子真垃圾,鼠标才用了1个月,表面的一层膜开始脱落。后来使用过程中总是无缘无故没反应,还会一下子变快一下子变慢。现在摔了一下就完全坏了,就从才一米高的桌子上掉下去了上面的灯完全都不亮了。就这种东西还敢卖这么贵,在亚马逊上买过的最垃圾的东西就是这个。-	0
超出预期的好,这次快递速度好快。书拿到后好开心,里里外外都是全新的,纸张印刷排版都非常不错。还没仔细看内容,大致浏览了一下,呵呵,是我想要的!	1
感觉不错!!!,两天前到货,物流速度快,初步体验,耳机的质量不错,没有出现耳麦开关不好用,有杂音等现象,麦克的质量能满足我视频聊天的需要,我很满意!!	1
不稳定,不知怎么回事,老断线,重启一下又可以了。-	0
很好,很不错,很喜欢道长的笔锋!,很好,很不错,很喜欢道长的笔锋!	1
非常好,对我记忆单词很有帮助。	1
很不错很不错,老先生的学问那是一流的 通俗易懂	1
很喜欢,很喜欢,能扩宽思路,很好.	1
不大好!,反正不怎么样!! 不大喜欢!!-	0
实在看不下去,“红旗飘飘”之类的书应该很难买得到了-	0
不错,岳麓的书不用说了,印刷不错-	0
不喜欢,不好用,还是不好用!-	0
用了半个月就环了,这个钟质量太差,用了半个月就出现问题,有时走几秒退几秒,有时走一天会慢10来分钟,也不知道怎么维修,看保修卡上说要自已寄回厂家,才几十块的东西不想折腾!-	0
质量很好!,教辅书很好!不错,下次还会来!	1
很好用的老人手机。我这个年轻人都喜欢上了,操作便捷,一键式设计很贴心。 大字,屏幕显示不错。小屏幕搭配合理的界面还是很实用的 声音很大。不过没有震动和静音模式。果然是老人机 电池耐用。。。真的很耐用 这些都输了。通话有杂音,很大的杂音。可是老爸一直没说,过了换货时间。。。-	0
缺页,书本有缺页,后面的封皮少一块。-	0
好用,正品。,很好用,是正品,有发票,包装完整,有小刷子,颜色亮黑色的,蛮好看的 !-	0
我一直信赖亚马逊,我大概已经在亚马逊买过不下十件物品了吧,主要是一些厨房小家电。 烤箱、打蛋器、酸奶机、豆浆机、料理机…… 至今还没遇到过不好的商品,每次收到货都很满意。 今天这个料理机,一如既往的满意。 呵呵,只是,一开机试用,突如其来的声音,把我吓了一跳! 呵呵,声音在合理范围内,并不刺耳,只是我没做好心理准备…… 大家以后收到货,第一次试用时,要做好准备哦,确实会有很强有力的声音。	1
新版和旧版的区别,把苗师傅在豆瓣上发的文章搬过来,方便大家做个参考,苗师傅见谅。 旧版中有几篇不是游记的文章,我自己删去了——包括重读光荣与梦想,时代周刊八十年。      新版中增加的主要篇目是      西班牙酒肉穿行   温哥华的冰雪节日   剑桥:一个完美的读书地方(两万字,最长的一篇)   布拉格小记(中间被删了一段,会有阅读障碍)   约翰逊博士的好奇猫   老特拉福德看球记   约翰内斯堡看球记   你想在一杯咖啡中喝到什么呢?   1968年的布拉格电台   老无所依的书店   建国大业   醉乡宜长至,他处不堪行      被出版社删去的是两篇   旧版中的 我们都去卡塞尔   新写的 柬埔寨吐色楞监狱      删去了序言,老版是10万字我记得,新版本我交出去的稿子是15万字左右。全书233页,149页之后是新的,149页之前也有10页左右是新的,应该有35%的新内容吧。原版纸张较差,错别字较多,这回新版也有疏漏之处,希望加印时能修改过来。	0
没用的~~~~~~~~,难度比考试低很多。。。-	0
PENTAX 宾得 K-5 单反机身,下单17个小时就拿好到手了,未开封原包装,44开头,快门数0,很给力。镜头还没到手,暂时评论就这些。	1
金老师分析得很好,很经典,金老师分析得很好,很经典,可以看出金老师确实是这方面的专家,而且下过一番工夫,受益匪浅。 孩子的青春期是很重要的一个阶段, 甚至让我回想起当时的自己, 应该多理解孩子,与孩子沟通。 真希望快点渡过这段时间。	1
真的是无力吐槽翻译了,懒得说书送到手里的时候书脊上的压痕了,这不是给差评的原因。 认认真真看完序言之后就感觉不妙,文白夹杂,一副姿态,读起来一点都不通顺。 接着看了第一章,想骂人的冲动都有了。 我不要求翻译者有多高的文学素养让我有美的享受,但是至少您得要逻辑清晰语言明了吧,这一点都没做到。 白白糟蹋了这书,可惜了我喜欢的林语堂和苏东坡,好烦躁、-	0
值得一看,非常喜欢的书,其实已经从图书馆借来看了,不过还是想买一套放在家中,随时可以拿来一阅	1
满意,服务很到位,发货也很快。包装很好,总之外在很满意,舍不得用呢~	1
为什么这瓶特别油?,这个是正品吗?为什么评论没几个油的,但是我感觉这是我用过的最油腻的了!后悔买这款了!-	0
还不错,书非常喜欢,因为是taylor的,内容不在乎哈,	1
给力啊!!!,160M的读写速率  声音  凡是人耳 很难听到  商品有点贵  这没有办法	1
需要时间,做完这个需要时间	1
自然光,完美利用自然光  不错 推荐	1
很好,书不错,送货也挺快的	1
鹤庐老人遗印,很后悔买,价格贵,内容与我想象中的相差甚远......印刷也不好。-	0
商品和服务非常好,这是我第二次在亚马逊上购物,这次购买的时候出了一点小插曲。 快递日期选成了只工作日,后来下午打帮助电话了,今天傍晚就送了过来了。 服务非常号。 商品本身也是相当的好,书本精美,光盘完好。 非常感谢亚马逊,我会继续在这里进行我的购物之旅的。	1
此书kindle版不全,中间老是会掉一些段落,无语了。亚马逊不带这么坑人的!!-	0
正品,这支用了是正品,齿音防护的还没用,两款一起买很划算哦	1
老弟挺喜欢的,和《优秀学生必知的。。》一个系列,纸质一般,内容还是不错滴	1
最爱了~!,真的好看 其实看完了在绘心上的连载 但是还是买了单行本	1
强烈怀疑亚马逊的书是盗版的。,第一次网上买书,我是在书店都看好的。亚马逊的书质量明显差好多,强烈怀疑是盗版印刷的。-	0
收录不全,手头有这部词典,但是在读红楼梦时,里面没有“獃”(dai)这个字。怎么回事?-	0
十分喜爱的一本书!!!,不说别的,买了就不会后悔。	1
很好,很特别,很好,歌词很有深度。我喜欢听春春低沉和缓的声音,这样听着不累,开车的时候或者晚上一个人上网的时候听非常舒服。卓越送货很快啊,第二天就到了。	1
《沉思录(青少版)》是另一类伪书,去同事家做客,看到其小孩书桌上有一本叫《沉思录(青少版)》的书,署名马可·奥勒留原著,宿春礼、邢群麟编译。只听说过马可·奥勒留著有《沉思录》,没听说过他著有《沉思录(青少版)》。翻了翻《沉思录(青少版)》,东拼西凑痕迹明显,由此断定是一本跟风拼凑之作,根本不是马可·奥勒留的著作,而是宿春礼、邢群麟之流的拼凑之作。 宿春礼、邢群麟很有些小聪明,用编译的方式篡改马可·奥勒留的《沉思录》,使得国人误以为《沉思录(青少版)》也是马可·奥勒留所写。我的同事就是在这样的情况下给小孩买了《沉思录(青少版)》。 上网一查,宿春礼名下有各类图书,经济的、管理的、培训的、财务的、孩子教育的等等,由此断定宿春礼为一书商。 书商的特点就是跟风,其书大多是伪书或东拼西凑之书,有很大的欺骗性。-	0
很不喜欢,插图聊胜于无,原书非常好,但这套丛书充满官僚气,宁可多花点钱买其他版本-	0
内容一般,南怀瑾的这边论语评论一般,没有什么出彩的地方。-	0
非常好的书,a really fantastic book for people to read!	1
样子不错,未发现问题,很喜欢,样子不错,未发现问题,很喜欢	1
包装及送货服务欠佳,这一本书是白封面的,上面脏成这样。你们摸书之前不会洗手吗? 快递公司不送上门,自己下楼取!所谓的北京卓配物流公司! 我同一天也在亚马逊买的另外一批书,但是深圳银捷物流配送的,到的非常及时,送货上门。书全新,有封套。 说,你们的物流环节为什么良莠不齐??-	0
Very good!,Very good!!	1
黄节注,内容包括曹氏家族四人诗以及阮籍咏怀诗。注释详尽,非常受用。	1
好书,极力推荐些书,详细易懂,专业性很强-	0
很不喜欢,该书从结构上比较乱,方法运用方面也不行,很让人失望-	0
与另一本有什么区别,这本书与另一本同名同作者的但价格只有22元的有什么区别	1
比想象的厚,此书籍非常详细, 于是无视市面上的国产书吧。	1
很好的书,很好的书  特别喜欢 本来不想买的  禁不住诱惑	1
正在使用,还是卓越给力,不出校门就拿到书了。	1
附盘的光盘里无内容,是空盘.,实用妇科腹腔镜手术学(附盘)的光盘两盘里都是空的,无内容。是否可以换?-	0
挺好,外观、质量真不错,儿子说将表面的纸撕掉更好看!	1
软件设计师,软件设计师这本书挺好的,不错哦	1
我用的不行,不喜欢,会油的,米变白!!-	0
不好,看起来质量很不好,又贵!但是充电是可以的,就是不怎么喜欢!希望可以改进!-	0
几起几落,还是崛起了!,老史也算是几起几落的人物,经过曲折最终崛起了!刚读了另外一本传记佳作《蒋介石在台湾》,蒋介石的人生也是几起几落,和史玉柱商场的起伏不同的是政坛的起落,书写得很深刻、感人,他在台湾的崛起改变了失败的人生,老史也是,靠营销从失败其站起来。两本书写了两个不同时代的人,居然还有如此的类似,商场如战斗,此话不错啊!我把本书和《蒋介石在台湾》两书一起放在办公室,激励自己不要被苦难吓到。大人物的路子从来不是平淡的!	0
印刷纸张都像盗版货,我是和《方道·文山流》一起买的这本书,和那本一对比,这本《素颜韵脚诗》的纸张、印刷可以说是与盗版货无异。 粗糙的印刷,很一般的纸张,不影响阅读,但不推荐抱着收藏的心情购买。很失望。-	0
我很喜欢,这本书很有价值  感觉很不错的	1
大家的大手笔,不错,很值得读,推荐。,书很好,是正版的,自己清晰,很值。	1
不错,有点重,还不大习惯,其他还行-	0
不适合我,本以为是本好书,网上的好评很多。买到手之后发现,那些游戏不合适,孩子根本就没有兴趣,我也觉得无味。目前以躺在了我家的书柜里。总结这几年给孩子买书的经验,还是国内的书比较好,符合国情,适合我们。那些世界销量很好的,并不是适合我们中国儿童的。-	0
质量很差,一买回来就不能用,这款机子质量很差,本来以为亚马逊卖的货品应该有质量保证,谁知一打开用的时候居然是坏的,还要自己拿回去维修部修理,这种产品质量如何取得顾客的信任,我以后都不会在亚马逊上网购了。太让人失望了!-	0
很一般,光盘是AVI格式,我的电脑放不出。每一章的内容也只是讲解一部分,其余的是通过华章的课讲解的,可能是和培训机构有协议。有些题目的解释也不是很清楚,对离开学校很多年的人或基础一般的来说参考价值一般。-	0
是正版,是正版,希望考试通过	1
质量很差,收到这本书,封皮和里面的内页的连接处整体断开,直接成两半,质量太差了。 里面书的纸张也很差,根本不值这个价钱。 书是盗版印刷的吗 很不满意。-	0
和网站上的一致,很好的一本书,可以送给自己的朋友留作纪念	1
好,不错,挺好的,超级棒啊	1
亮,正好用得上。上午下单,下午送到。好 就是没开关不方便。	1
幽默风趣 内容很好 但纸质一般 不太喜欢硬书皮,幽默风趣 内容很好 但纸质一般 不太喜欢硬书皮	1
很不错,颜色很好,穿起来有点不耐脏,但是好看,舒服,天气冷穿起来更好~	1
盗版,确定是盗版了,赠送的网校课程不能用说是用户名错误-	0
好,是正版的书籍,可以,但是也不便宜了	1
屏幕没保护膜,底下中间漏光.不知道是否是新的....-	0
韩寒的成名作 当然不能错过,书的质量好 韩寒的风格 代表作 很不错的! 本人喜欢	1
文风不大喜欢,以个人的口味还是比较喜欢林女士的译本,毕竟源氏物语的原作是位女性。但这个译本整体上还是不错的,把握住了很多应该把握住的地方,很大气,自成一家。-	0
不给力的购物,6月29订购的U盘,7月5号才送来。据我所知,我所在的地方距离你们北京上地的公司不超过2000米吧!!就是爬也早该到了! 没办法今天自己打电话联系,告诉我已经到了,我立刻就下去,结果下去等了半个多小时也没见人,太给力了!!几近周折拿到手,回来按照U盘包装盒上给的链接查询真伪,结果如下: 根据您所输入的资料,此数码产品并非金士顿公司所制造。 无语!!-	0
非常喜欢,书的质量很好,很喜欢	1
一般,画得不精细,印得粗糙.只有封面倒还好.感觉上美出的连环画质量比北方那些出版社的要好.-	0
杆子尺寸有一个不合适 弄到最后有一边固定不了,第一次在亚马逊不理想购物。具体点就是杆子尺寸有一个不合适 弄到最后有一边固定不了 强烈影响使用-	0
印刷的还挺不错的,也方便阅读。,印刷的还挺不错的,也方便阅读。质量也好。	1
怀疑产品真伪,防伪码残缺不全,无法验证。-	0
一买就降价,晕死。,我刚买几天,就从五百六降到五百三,真受不了。 但是机子还是真的不错,刚开始时候觉得太小巧了一点,但用了一段时间以后,发现性价比超高,各方面都很满意,很推荐。	1
推荐!,期待很久。大爱的书 圆满而温馨	1
幼儿头脑体操贴贴画书,书本很吸引,内容很丰富,但有一点不好的是书本页数太少,价格偏高	1
不错,刚买了就又涨价了,只能说在AMAZON买东西真的要看准时机。 蓝牙真的不错,很漂亮,值得购买。	1
非常不错,内容非常不错,就是有脱页。	1
一如既往的风格,浮生2还是延续了之前浮生1治愈系的风格,故事一如既往的温馨而又感人,很喜欢。明明作者说呢很多广为人知的白烂大道理 ,但是看着并不违和,反而让人觉得很温暖。同时也期待浮生3	1
漂亮,小小的,就是没有u盘链,没办法自己拴了一个	1
感觉卓越的送货速度比之前快了,这次是4号晚上下的单,今天6号傍晚就送来了,因为要求是周末送货的,这样就可以送到住处。感觉现在卓越的送货速度快了不少,普通快递跟加急快递也差不多,不用付钱也能享受付钱的服务,超值。还有,书也非常喜欢。	1
好,给老妈买的,她很喜欢	1
一般般,不太喜欢他的封面和纸的质感 封面还有个突出的金银章 弄不掉 很不爽-	0
就一破书,游戏没激活码,不能玩的,想玩要买激活码。就一破书而已。亚马逊的商品描述太粗糙了-	0
一般般,内容不丰富,不实用,一般般,内容不丰富,不实用-	0
书质量很差 像盗版,书质量很差 像盗版-	0
便宜,一次性买了两个乐扣的杯子,比超市的便宜!赞	1
很好的书,很不错 很好!值得购买!	1
不错,看着是正品,应该是原装的,还送个数据线和袋子,不错	1
内容很好,可惜一拿到手快散架了,书什么都好,可惜拿到手的时候,书中间的胶水绑定全散了,估计得找人用订书机钉起来才能用。我就想么,为啥已收到一箱子书,唯独这本是用塑料膜封起来的,一拆开就要散架。	1
对 几米 失望了,这书不 怎么好 看的-	0
低劣的拼凑之作,需要说明的是,我说的是不文章本身,而是此书的编纂莫名其妙: 没有前言或译者序之类的,这是任何文学出版物都不可缺少的重要组成部分啊; “章华 编译”?此人是谁?无名氏,百度不到!这些文章是他(她)翻译的吗? 每篇文章之后没有赏析;“导读”里面的原文作者介绍中既没有作者的生卒年也没有其代表作,这是最基本的文学常识啊! “核心单词”,真莫名其妙!核心在哪里了?貌似为编者阅读英文原文时遇见一些认不得的单词时作下记号然后在金山词霸上查出意思,再把这些词归入到所谓“核心单词”里面。比如第1篇里scurry,manual等。。。最气人的是,还在文章中将这些词搞成粗黑体!真是蛋疼! “翻译行不行”,纯綷是为排版后发现发出那么多空白出来所以才放上去的。 一句话,此书为CTRL C+ CTRL V的低级拼凑之作! 严重怀疑编者的英文程度;严重质疑编者的用心程度。-	0
不如白版,装帧很差,印刷还可以,但是装帧上,尤其是封面太差了,全套书都脏兮兮的,积满了灰。明明是新出的,怎么好像放了好几年了。-	0
用后眼睛周围有刺痛感,我对化妆品一般不过敏,但此款眼霜虽然质地比较清爽,吸收快。但吸收后眼周皮肤红肿刺痛。用两三次均如此,怀疑里边有刺激性成分。-	0
敏感词条目被涂改,慎重购买!,今天刚拿到本书,随手翻开一看发现大量天朝敏感词条目被涂改,并且墨水渗透导致临近几页的条目也无法看清。已经申请退货了,希望朋友们购买时慎重。买本词典都这样涂改太令人生气了!!!-	0
OLAY玉兰油多效修护霜50g+OLAY玉兰油多效修护醒肤水150ml,东西不错,验证过确实是正品(用我查查扫的二维码),待用过才知道真正效果~~	1
不是进口的,是上海产的所以退货,不是进口的,是上海产的所以退货,而且国产包装也很差。担心。-	0
非常喜欢,孩子喜欢的一套书,自己要求买的,女儿觉得很有意思	1
还不错,已经是第二次在卓越买硬盘了。由于是急需,当天下单当天送到的只有卓越,因此又在这里买了 帮同学买的,他用了,还不错	1
很好,但当时运费很贵啊。,很好,但当时运费很贵啊。	1
最好不要看,一部金融野史,没有任何参考价值-	0
相机内存卡 8G,包装很好,实用的说。网上买便宜多了,质量一样好	1
不建议购买,这本书我买了很久了,看了评论才买的,我买的考研词汇有好几本了,其他比如胡敏3000核心词汇,红宝书西北大学出版社,张建黄皮书里面赠送的词汇,还有苹果英语赠送什么词汇秘笈,何凯文必考词汇突破,我这是有病乱投医,记不住单词,听说那个词汇书好赶紧买,浪费啊!这本一笑而过书,纸张挺好,比较鲜艳华丽,但是我看了几页就扔在那里了,没有什么实质的东西,真的是过于牵强!没有什么意思!我所买过的几本中,还是推荐红宝书西北大学出版社的词汇书,有MP3有真题例句,词组,同义,反义,必考,基础,超纲,一应俱全,不过就是没有MP3同步字幕,2013年的新版好像有,何凯文的也不错,不过没有MP3没有词组,胡敏的也可以,同样没有MP3,都比这本一笑强,思思商业成分太大,还有作秀,不想是老师,相似艺人,或许这是受湖南卫视影响吧-	0
欺骗客户一大烂书,换个年份叫最新版  光盘里面的错题多不胜数 题目老旧而重复 绝对不建议购买-	0
不好,鞋底太硬 鞋子比较挤 尺码偏小 穿久脚疼-	0
好看,很满意,送货很快,喜欢这本书	1
我的最爱,第二次拜读,感觉很不错。	1
一本通,没有值得借鉴的  太苍白-	0
书的粘合有问题,书的粘合有问题,书第一次翻开有几张差点掉出来。申请了更换,新送到没了粘合问题,但是看起来是次品,难不成用来更换的书都是次品吗?现在我都不想换。-	0
很满意,中华书局的这个版本的红楼梦我觉得很好,书是硬皮的,适宜收藏。排版是横排的。字体稍小,纸张还可以。可能是商家与出版社联系后重印的版本。	1
这书其实到废品收购站或旧书店,地摊买划算,前几天去了一个很久没去的旧书店逛逛,老板是老熟人了,一进门看特价桌上放着一摞于大姐的书,和乱七八糟自考书放一起,煞是诧异,因为这书店一向只卖“曲高和寡”有品位的学术书,一问老板,老板叹气说:没办法,经常有人路过问,摆一些贴补家用,好在便宜,进货几乎论斤称的,打3-6折卖,很多看起来像是政府公务员的喜欢这口。我想,难怪,这种快餐文化书一刷都几万几万的,估计几年后全进废品收购站了。论语我还是喜欢杨树达先生的《论语疏证》,以前江西人民好像出过横排本,这回在旧书店挑了上海古籍繁体直排的重排版,因为以前老顾客,老板执意4.5折给我,我不干,还是掏了6折的钱,其实回来路上还是觉得罪过,这种好书不打折也应该买。我觉得国家应该鼓励真正的有深度的经得起时间考验的好书的出版发行,对一些真正的好书出版实行补贴,鼓励出版社提高书籍内容档次,把好书的价格降下来,让更多的人去读,这样让不同的阅读人群各取所需,培养读者的审美情趣和档次,现在书刊发行充斥浮躁和虚伪,充满广告造势的伪繁荣,各种报刊上畅销排行榜的书基本1年后到收购站一翻一大摞,真正的环保污染。还是怀念80年代到处是地摊的读书氛围,没有所谓的“铂金豪华典藏版”,只有清新淡雅的封面,厚重扎实的内容。-	0
放着等以后看!,摘整理者万绳楠在序言里的一句话“这可说明陈老师研究历史,在方法论上达到了何种高度。可以这样说,陈老师已从资产阶级史学向马克思主义史学转变。”-	0
OK,看了前三本,第二本最喜欢. 希望这本也不错.	1
不喜欢亚马逊!卖的是旧书!奸商!,刚收到这本书,亚马逊的这本书是旧书,边角都磨损了很多,并且有撕破后粘好的痕迹。 虽然是打折了,19.10元,但不能把旧书当新书卖!-	0
飞利浦的竟然有电流声,郁闷!  还不如TCL呢,听话有点杂音,电流声很大.-	0
后悔买此书,画面是很漂亮,但是内容真的是烂,非常后悔买此书,故事没头没尾,没有任何启发-	0
快递很给力,货就那样,要买的都知道,要说的就是快递很给力,我周日下午下的单,周一就收到了。	1
不错,文言文,有古书风范,讲的道理深刻,学学做人而已。-	0
很好的书,超喜欢蔡志忠的漫画,卓越的价格也很优惠,喜欢	1
后悔买了,跟那个什么香蕉一样,这本书比香蕉更恶劣,人家至少纸张质量还不错。-	0
很好,看到评价说不好上色,特意时间长些,颜色不错,而且对头发伤害小。	1
喜欢,内容不错,书本整洁,比较喜欢	1
用了几次就坏了,才用了两三次就坏了,插在任何一个电脑上都打不开了,也不知道是怎么回事-	0
有两个版本,这本书有两个版本,一个带彩页的,一个普通的。这个是带彩页的,太贵了。内容都一样,却不说明,有种上当的感觉。-	0
精装,很有质感的书啊~~~硬壳的,书封面还有一层纸皮。。。很不错	1
好,包装看起来可以,一打开试一下还是可以,开着没有什么声出来,看起来真是可以。不会于格力咯	1
脱水像地震一样 我好怕,洗衣质量倒还可以。但是甩干脱水的时候机器抖得太厉害了。像地震一样的,动静太大,如果不按住洗衣机,它会跑老远,而且声音很大,按着它吧,又担心得要死。生怕它会爆炸呀什么的,不知道是这款洗衣机本来主是这样,还是有质量问题呢!-	0
帮别人买的,说蛮好的,帮别人买的,说蛮好的	1
物有所值,很喜欢,而且快递也很快。	1
与IPAD2 4S 都不能紧密接触 一碰就掉出来!,插头尺寸不对等!一碰就掉 比山寨的更山寨!-	0
看不下去,一会红一会不红的 看不明白 也没耐心看下去了 留做收藏吧-	0
确实很好用,很宽很柔软,之前用的花王NB,S号码时moony做活动,就试试买了一包。结果很惊喜,吸水不错,晚上十点左右到早上六点左右,表面还是比较干的。前提是宝宝睡的熟,一般宝宝醒的时候尿尿比较多的,三个小时要换。	1
米粉孩子吃了拉肚子!米粉有霉味!!!!,孩子吃了该米粉就拉肚子 一闻米粉有股霉味!!联系卓越要求退货,结果客服说孩子拉肚子和米粉有霉味不能直接确认是产品质量问题!!滑天下之大稽!要我出具医生证明,要赔偿我!!孩子的身体健康是拿钱来算的么??!!!! 我不敢说其他,如果客服你们自己的孩子吃了有霉味的产品导致拉肚子的话,你还能这么踢皮球的跟我说不能直接确认产品质量问题么?!!!-	0
书没问题,光盘碎的,光盘两半了,可能是快递人员给弄的,根本没签收,直接扔楼下了,这快递真可以-	0
内部空间太小,内部的尺寸太小,与实际标注的尺寸有很大差异,而且是圆边,无法使用,也懒得退货;-	0
太差啦。。。。,太差啦。。。千万别买。。。-	0
不喜欢,不适合我。,不喜欢,不适合我。-	0
很可爱,喜欢!,很可爱,喜欢!不过很小本,略微觉得有些贵。	1
可怕的科学 经典数学系列,很好的一套科普书,女儿很喜欢	1
很好很强大,看完了。作者很客观,对中途岛战役描写的很详细到位啊。开篇的地图简洁而用处很大啊	1
原来中医是可以这样的!!,原来中医是可以这样的!!非常震惊,很值得去拥有这本书!!谁也不借,要看,自己买去!	1
印刷真差劲...,纸张怎么这么薄这个黑?发给我的书ISBN号和网上的也不一致.十足的盗版样! 疑惑...-	0
烂书一本,就是拿了伊斯特伍德的头像做噱头,里面什么乱七八糟,故事会的等级,真后悔,要不是为了封面的头像,我才不会买呢。-	0
值得一读的书,很长时间没静下心看一本书了,原本对它不抱啥期待,但翻着翻着心与这本书产生了共鸣,然我一口气把它读完,不愧是本好书	1
颜色发错了吧,颜色发错了吧,?太淡了。裸色裸到这个程度?快递真快,就是颜色不喜欢,没用放在家了。-	0
垃圾书,垃圾书 不建议购买 打着本草纲目和千金方的旗号 挂羊头卖狗肉 根本就没有相关的多少内容 篇篇都是举一个小例子,纯粹是为了凑字数 而且根本就不实用 比如说养眼真谛这一篇 养颜真谛=内部调理+外部条理 然后举一个例子 28岁得张琪琪是一个很爱美得女孩子,自从过了25岁以后她就开始注重自己的美容保养,购买护肤品十分舍得,。。。。。云云 然后便开始说 其实,张琪琪的养颜方法有很多种,这是职业女性普遍存在护肤忙点。。。 外部护肤,顾名思义就是。。。一旦你停止护肤你的皮肤将会很快打回原形。。。 内部条理又是怎么怎么样 外部护理并没有告诉我们外部条理应该怎样做,指是告诉我们护肤品对我们不好 内部调理也没有告诉我们如何做到内部条理,只告诉我们是内分泌调理。。 骗钱也不是这样骗的吧,从事了十几年美容工作就能忽悠人 肖素均????-	0
错别字狂多,讲解粗糙,此书的确是工作室联系各方社会人士编写的杂碎!错别字狂多,讲解很粗糙,不付责任!建议大家不要买。-	0
不喜欢,以为有什么深入的分析呢, 一堆词语,没什么收获-	0
书的质量不好,拿到书的时候前两本还不错,最后一本完全就是有问题的,书角破损和刮痕十分严重,非常不满意。-	0
不合心意,法理评析过于死板,我本身也是法学专业毕业的学生,这书个人感觉写的有点乱,不是很喜欢-	0
准备看,没了很久,没时间看啊	1
不错,内容充实,答案详细,不错	1
女儿评价:挺好。,装帧漂亮。内容中英都有,女儿说很好呢。	1
故事不错,翻译一般,故事不错,翻译一般	1
内容丰富,为我,打开了一扇窗。了解到许多经常使用的汉字的本意	1
多看看这样的书,至少看看人家怎么看待人事物的。而且这本书何止“有东西”。虽然有点薄,但其实信息量蛮大的。宣传上说是马尔克斯谈世界谈创作谈文学,确乎如此。尽管是演讲,老马一点都不将就。他真是个想说什么就说什么的人,一点都没有顾忌的。国宝级人物啊。还看到了很多耳熟能详的拉美作家的名字。好的好的	1
东西很不错,质量很好!,东西很不错,质量很好!	1
很快,很好很好,我很喜欢,质量超棒	1
冯友兰的中国哲学史,很好,有点文言文的。	1
光盘寄错了,我买的是听力书,光盘寄错了,那我怎么做听力,现在我好希望能联系到卖家,给我换一下,否则我会对亚马逊产生不好的印象-	0
很徒然,一个平常人的随笔感悟  相信你也写得出来-	0
失望的一次网购,面上说是8G、实质上远远没有8G、-	0
很棒的一本书,期望能从中悟出点适合自己的.....	1
收藏,书本身看过电子版的,决定买一本收藏。	1
非常好看,非常好看,女儿一口气读完,内容精彩且具有教育意义,还可以反复读	1
一般,比其它两本强一些,不过也是很差,典型的盗版书。-	0
总体不错,配送比预期快,到手后书的质感不错。大致翻了一下内容,还可以。	1
克里希那穆提,翻译很不好。。。。。。。-	0
PHP&MySQL,书的内容讲解很容易懂,如果涵盖的知识点更丰富一些就好了	1
freak,假的penguin大家都看出来了!不建议购买。具体的缺点我就不一一说了-	0
纸很好内容很好,纸张不是环保纸,很沉很白。另外这个故事英文基本都能看懂,写的不错,但是有的地方有些啰嗦。穿越这个问题,细想有点没逻辑,估计作者也没想让你想这个问题,再次领会精神,很感人。	1
谨慎购买,马克思老人家写的这本书本身是很不错的,该商品的质量就严重不匹了,书的纸质一般并脆弱,且装订不良,新买的书后面几页已经开裂,翻阅一两次也许还凑活,想常看的话请三思……   送货速度比较夸张,要极富耐心等待……   ps:客服还是很不错,态度很好,解决问题的效率就另当别论了……-	0
重启改革议程,回顾了整个经济改革的历程,使人明确了,走市场经济道路是最佳选择。尽管会有各种僵化势力和利益集团的顽固干扰,市场化法治化民主化将是走向进步的必由之路。书中把经济改革成败的事实和道理分析的已十分清楚,关键看领导者有无魄力和智慧真正重启改革。	1
非常实用,对于从事电视编导工作的人,这本书非常实用。如果只是希望了解电视,这本书就不太适合,没有空话套话,都是实话。	1
希望可以给我带来些好东西,希望可以从中学到多些东西,有很案例	1
不值这个价。,很不清楚,哪有800万,顶多30万,根本不值这个价。-	0
不小心摔了。。,居然没碎!!咣当一声掉地了拿起来磕哪儿了都找不着。。8错8错	1
发货挺快的。到收东西好像拆过的,9月30号拍的  10月1号下午就送到了 速度不错 但是拆开后 第一个就发现低音炮下面的垫脚少了一个  后来在箱子里找到了 感觉怎么被人拆过一样 其他使用起来没什么问题 买来基本不听音乐 就是用来打PS3 和 看蓝光  低音效果很赞 最后处理包装的时候发现  纸箱子外壳上贴着一张9月20号的 退货单 莫非别人退货的直接送到我这里来了? 第一次卓越买东西。。也是最后一次了-	0
锅边沿有裂痕,锅边沿有裂痕,正在更换中,因为对亚马逊太信任了,以至于买了近一个月都没有打开看。还好就是发了换货申请。正在等待中。 从申请换货到更换新锅,大概是2天时间。锅已经换了,检查无裂痕。准备拿肉皮擦了以后,高温炼点动物油,就不生锈了。-	0
假货,谨慎购买,我这人买东西一般不会给人差评的,卓越一直给我的感觉是卖的是真品,不会有假货,但是太让我失望了,买回来以后一直未用,昨天洗澡时用了,首先发现味道和之前自己一直用的味道不一样(因为本人从小就钟情于飘柔的)。所以希望大家看到此后,别在购买了....要不是公司发的福利,根本不会来购买!!!!!!!!!!!!!!!!!1-	0
不错,所配的光碟,尤其的好啊	1
评论,质量不错!内容全面!适合自学者!内容很基础!	1
质量不太好,接头不好,插电脑接触不太好。冲着耐用买的,看上去很威猛,其实也不太结实,主要是线太细。音质也不怎么样,被来也没期望,戴在头上有点重,时间长了热-	0
好,不错。。用起来很舒服。。跟小白机身也很配。。	1
